username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
cxarli;2011-10-12 11:21;0;0;"#OccupySanFrancisco protest has been going on all morning at Wells Fargo HQ. We can hear them a block away. #OccupyWallStreet #OWS";Downtown, San Francisco;;#OccupySanFrancisco #OccupyWallStreet #OWS;"124187903378194432";https://twitter.com/cxarli/status/124187903378194432
AvalosSF;2011-10-12 08:24;4;1;"#sfmayor with the 99% at Wells Fargo protest http:// yfrog.com/ocoldwj";Financial District, San Francisco;;#sfmayor;"124143531102175232";https://twitter.com/AvalosSF/status/124143531102175232
tigerbeat;2011-10-11 22:29;0;0;"@marymad Klein is supposed to speak at the 7 am @4closewallst protest http://www. foreclosewallst.org/en/";Portola, San Francisco;@marymad @4closewallst;;"123993665763942400";https://twitter.com/tigerbeat/status/123993665763942400
resnicow;2011-10-11 21:36;0;0;"There's a smelly dude occupying my air space on the muni. I doth protest !";San Francisco, CA;;;"123980343274512385";https://twitter.com/resnicow/status/123980343274512385
tigerbeat;2011-10-11 20:56;4;0;"#OccupySF @4closeWallSt protest 7 am Wed, Oct 12 w/ @AvalosSF @NaomiAKlein @OccupySF 101 Market http:// goo.gl/v9PJj #OWS #OccupyWallStreet";Bernal Heights, San Francisco;@4closeWallSt @AvalosSF @NaomiAKlein @OccupySF;#OccupySF #OWS #OccupyWallStreet;"123970211761233920";https://twitter.com/tigerbeat/status/123970211761233920
SFitall;2011-10-11 17:26;4;0;"FYI, San Francisco #OccupySF has a march from the protest site to the Financial District at 7AM this Wednesday. Plan accordingly. #OWS";Marina, San Francisco;;#OccupySF #OWS;"123917335282188288";https://twitter.com/SFitall/status/123917335282188288
polynesianmetal;2011-10-11 12:04;0;0;"Transferring retirement accounts from Morgan Stanley in protest . #occupywallstreet #occupymyASS http:// 4sq.com/qWi50M";;;#occupywallstreet #occupymyASS;"123836272354664448";https://twitter.com/polynesianmetal/status/123836272354664448
yatown_news;2011-10-11 09:11;0;0;"Occupy movement in Oakland, SF housing protest -San Francisco Chronicle #BrookfieldVillage #Oakland http:// yatown.com/news/Brookfiel d-Village,Oakland,CA/Occupy-movement-in-Oakland,-SF-housing-protest?pb=San+Francisco+Chronicle&lo=Brookfield-Village%2COakland%2CCA&sn=Occupy+Oakland+protesters+gather+in+front+of+city+hall+in+Oakland%2C+Calif.%2C+on+Monday%2C+Oct.+10%2C+2011.+OAKLAND+--+Protesters+in+Oakland+and+San+Francisco+took+to+the+streets+Monday+evening+in+bookend+demonstrations+over+economic+inequality%2C+%3Cb%3E...%3C%2Fb%3E&vi=y&ti=Occupy+movement+in+Oakland%2C+SF+housing+protest&xu=http%3A%2F%2Fwww.sfgate.com%2Fcgi-bin%2Farticle.cgi%3Ff%3D%2Fc%2Fa%2F2011%2F10%2F11%2FBA5T1LFU78.DTL&im=http%3A%2F%2Fmedia.baycitizen.org%2Fuploaded%2Fimages%2F2011%2F10%2Foccupy-oakland%2Foriginal%2Foccupy-general.jpg&src=tw …";Oakland, CA;;#BrookfieldVillage #Oakland;"123792940618366976";https://twitter.com/yatown_news/status/123792940618366976
topix_insight;2011-10-11 00:20;0;0;"Occupy Wall Street protest comes to Oakland, Berkeley on Monday - http:// bit.ly/ni0os8 #Berkeley #California";Walnut Creek, CA;;#Berkeley #California;"123659338094096384";https://twitter.com/topix_insight/status/123659338094096384
Chris_Mayer;2011-10-10 13:23;0;0;"It's hard to get work done when I have to deal with my own internal protest #occupymydesk http:// twitpic.com/6ygdql";Alamo, CA;;#occupymydesk;"123493940031787010";https://twitter.com/Chris_Mayer/status/123493940031787010
topix_insight;2011-10-10 11:08;0;0;"Occupy Wall Street protest comes to Oakland on Monday - http:// bit.ly/n0Pinh #Oakland #California";Oakland, CA;;#Oakland #California;"123459897135349761";https://twitter.com/topix_insight/status/123459897135349761
tombottiglieri;2011-10-10 09:00;0;0;"@HuskyLink @occupybostonnu Seems like a protest for the sake of a protest . Use that time to work hard at something instead.";Castro, San Francisco;@HuskyLink @occupybostonnu;;"123427762760466434";https://twitter.com/tombottiglieri/status/123427762760466434
jmergy;2011-10-09 22:54;0;0;"Just thought of #OccupyDetroit to play off the other "occupy" trend but *not* a protest , but a request & tourism campaign";California, USA;;#OccupyDetroit;"123275213189292032";https://twitter.com/jmergy/status/123275213189292032
ShaunNorton;2011-10-09 19:52;0;0;"Why do Americans hate the banks? Why are people finally stirring to rally and protest ? Read this for a good reminder: http://www. thereformedbroker.com/2011/10/09/thi s-is-why-they-hate-you-and-want-you-to-die/ …";Inner Richmond, San Francisco;;;"123229372848152576";https://twitter.com/ShaunNorton/status/123229372848152576
2twitme;2011-10-09 18:22;0;0;"Where is the #OccupyBerkeley Wall Street Protest ? Given the tradition of the institution, I had expected clamorous campus. @OccupyWallStNYC";Berkeley, CA;@OccupyWallStNYC;#OccupyBerkeley;"123206653964324864";https://twitter.com/2twitme/status/123206653964324864
davealviso1;2011-10-08 19:00;0;0;"Protest of War Shuts Museum in Washington - New York TimesGlobe and MailProtest of War Shuts Museum in ... http://www. twalky.com/url/BALSUX";Civic Center, San Francisco;;;"122854023429758976";https://twitter.com/davealviso1/status/122854023429758976
hudsonryan;2011-10-08 15:46;0;0;"RT @arthurwerry : Cardinals lost... maybe I will go occupy Wall Street in protest . // Xtian pastor shows his empathy for those who suffer.";Cow Hollow, San Francisco;@arthurwerry;;"122805046361587712";https://twitter.com/hudsonryan/status/122805046361587712
snikolov;2011-10-08 15:33;0;0;"99% protest , market and mason http:// twitpic.com/6x9ui7";Tenderloin, San Francisco;;;"122801931457536000";https://twitter.com/snikolov/status/122801931457536000
charleneli;2011-10-08 10:11;2;0;"Mtging @Zak_Kirchner @jowyang at #occupySF to learn, going w/my 13 year old son, his 1st protest .";South Beach, San Francisco;@Zak_Kirchner @jowyang;#occupySF;"122720682713944064";https://twitter.com/charleneli/status/122720682713944064
stillings;2011-10-07 20:40;0;0;"@harishstanford apparently that was a protest against the War, economy, and Captialism? #confused";Alameda, CA;@harishstanford;#confused;"122516722271002624";https://twitter.com/stillings/status/122516722271002624
djandrewgibbons;2011-10-07 18:34;0;0;"NOOOO DON'T HOVER OVER MY MUNI STATION! PROTEST AT CIVIC CENTER! I have a massage to get to and go to the bank across Market! auuugh!";Financial District, San Francisco;;;"122484923264282625";https://twitter.com/djandrewgibbons/status/122484923264282625
jennydburnham;2011-10-07 17:46;0;0;"Just ran into #occupysf , not the hash tag but the protest . More cops than peeps so far. http:// yfrog.com/nxf5cej";South Beach, San Francisco;;#occupysf;"122473016507629568";https://twitter.com/jennydburnham/status/122473016507629568
XaiaX;2011-10-07 16:25;0;0;"@JustinAngel @DrPizza it would be, if the protest were against "corporations".";South San Francisco, CA;@JustinAngel @DrPizza;;"122452477231640578";https://twitter.com/XaiaX/status/122452477231640578
ericbieller;2011-10-07 13:46;0;0;"A hippie protest in SF.. What else is new? http:// twitpic.com/6wmm5d";San Francisco, CA;;;"122412597189414912";https://twitter.com/ericbieller/status/122412597189414912
polynesianmetal;2011-10-07 11:29;0;0;"Pulling all my assets and portfolio out of JP Morgan/Chase in protest . #occupywallstreet http:// 4sq.com/qwK81W";;;#occupywallstreet;"122377938082603008";https://twitter.com/polynesianmetal/status/122377938082603008
tigerbeat;2011-10-06 18:09;2;2;"Former tech columnist Henry Norr who wad fired by the Chron after getting arrested at an anti-war protest #occupySF http:// flic.kr/p/atymFh";South Beach, San Francisco;;#occupySF;"122116366743519233";https://twitter.com/tigerbeat/status/122116366743519233
estimarlqk;2011-10-06 17:27;0;0;"#OccupyWallStreet looks more like a party than a protest :-( useless";San Francisco, CA;;#OccupyWallStreet;"122105727681691649";https://twitter.com/estimarlqk/status/122105727681691649
estimarlqk;2011-10-06 16:42;0;0;"#OccupyWallSt going to the protest at SF";San Francisco State University, San Francisco;;#OccupyWallSt;"122094285930774529";https://twitter.com/estimarlqk/status/122094285930774529
ohdottie;2011-10-05 22:36;1;0;"The tents are coming down. The idea behind taking the tents down is to stay in the area to protest . #occupysf";The Embarcadero, San Francisco;;#occupysf;"121821080347357185";https://twitter.com/ohdottie/status/121821080347357185
topix_insight;2011-10-05 21:35;0;0;"Several hundred chant 'we got sold out' at San Francisco bank protest - http:// bit.ly/qUV33v #civiccenter #SanFrancisco #California";South Beach, San Francisco;;#civiccenter #SanFrancisco #California;"121805715693248513";https://twitter.com/topix_insight/status/121805715693248513
ThatAmyMac;2011-10-05 14:26;0;0;"Tail end of the protest mob @Russ Building http:// instagr.am/p/PM8CV/";Downtown, San Francisco;@Russ;;"121697894075080704";https://twitter.com/ThatAmyMac/status/121697894075080704
amybue;2011-10-05 14:12;0;0;"The only part of the #OccupyWallSreet protest I could see in SF :( http:// yfrog.com/klr23zuj";Chinatown, San Francisco;;#OccupyWallSreet;"121694319685009408";https://twitter.com/amybue/status/121694319685009408
DocPop;2011-10-05 13:33;2;0;"Today's #occupywallstreet protest in SF is surprisingly big. A solid group about 3 blocks long. http:// instagr.am/p/PMrK0/";Downtown, San Francisco;;#occupywallstreet;"121684495291252736";https://twitter.com/DocPop/status/121684495291252736
joelandren;2011-10-05 12:54;1;0;"#occupywallstreet protest on Market St. http:// yfrog.com/nvo7ojrbj";Downtown, San Francisco;;#occupywallstreet;"121674697476812800";https://twitter.com/joelandren/status/121674697476812800
marcusnelson;2011-10-05 09:03;3;0;"Oracle security tried to shut down our @salesforce protest but SFPD said there's nothing @Moscone Center North http:// instagr.am/p/PLgN3/";SoMa, San Francisco;@salesforce @Moscone;;"121616629229568000";https://twitter.com/marcusnelson/status/121616629229568000
delorianchase;2011-10-02 09:38;0;0;"@danskelton well babe u dont have to protest lol I AM NOW OFFICIALLY THE FIRST EVER MISS GAY CA UNITED STATES AT LARGE!!!";Castro, San Francisco;@danskelton;;"120538095346139136";https://twitter.com/delorianchase/status/120538095346139136
dudeitsjesse;2011-10-02 01:05;0;0;"Lol during your dj set it's a good idea to tell us to protest wall street in Oakland because it makes perfect sense.";Oakland, CA;;;"120409075786854400";https://twitter.com/dudeitsjesse/status/120409075786854400
devans00;2011-10-01 14:33;0;0;"What's up w that? @PirateWench @TheRiverWanders teaparty can bring guns to POTUS' speeches, but protest a bank, your ass gets arrested #ows";Union Square, San Francisco;@PirateWench @TheRiverWanders;#ows;"120249910867144704";https://twitter.com/devans00/status/120249910867144704
Bert_Stewart;2011-10-01 13:35;0;0;"There was DirecTV on our first flight. If flight 2 doesn't have it for UA-UF game, I'll protest by staging an in-flight coach cabin fart-in.";California, USA;;;"120235362495897600";https://twitter.com/Bert_Stewart/status/120235362495897600
billgall;2011-10-01 08:54;0;0;""We meet every day to decide what our demands are," You think that might be why Wall Street protest is not galvanizing?";Oakland, CA;;;"120164596790206464";https://twitter.com/billgall/status/120164596790206464
yatown_news;2011-09-30 18:07;0;0;"UC Berkeley students protest tuition hikes, cuts-San Francisco Chronicle #Cortez #Richmond http:// yatown.com/news/Stege,Ric hmond,CA/UC-Berkeley-students-protest-tuition-hikes,-cuts?pb=San+Francisco+Chronicle&lo=Stege%2CRichmond%2CCA&sn=Competitive+poetry+slammer+Gabriel+%3Cb%3ECortez%3C%2Fb%3E%2C+a+political+science+major%2C+awed+the+crowd+with+his+%26quot%3BProtest+Poem%2C%26quot%3B+urging+them+to+%26quot%3Bprotest+like+you+need+the+extra+credit.%26quot%3B+Speakers+criticized+lawmakers+for+failing+to+raise+taxes+at+a+time+when+California+%3Cb%3E...%3C%2Fb%3E&vi=y&ti=UC+Berkeley+students+protest+tuition+hikes%2C+cuts&xu=http%3A%2F%2Fwww.sfgate.com%2Fcgi-bin%2Farticle.cgi%3Ff%3D%2Fc%2Fa%2F2011%2F09%2F23%2FBAGI1L4JNH.DTL&im=http%3A%2F%2Fcdn.abclocal.go.com%2Fimages%2Fkgo%2Fcms_exf_2007%2Fnews%2Feducation%2F8365819_600x338.jpg&src=tw …";Richmond, CA;;#Cortez #Richmond;"119941493409583106";https://twitter.com/yatown_news/status/119941493409583106
tmoore;2011-09-30 16:44;0;0;"Uh oh, there must be something wrong. It took me nearly five hours back in SF before I ran into a street protest .";Tenderloin, San Francisco;;;"119920520266395648";https://twitter.com/tmoore/status/119920520266395648
topix_sf;2011-09-30 00:18;0;0;"Scenes from San Francisco's Occupy Wall Street Protest : Today's roundup includes: a mayoral doggie debate, the l... http:// bit.ly/pGwWnf";Richmond, CA;;;"119672533854339072";https://twitter.com/topix_sf/status/119672533854339072
KissMyAds;2011-09-29 17:49;0;0;"Protest ! (@Federal Reserve Bank of San Francisco) http:// 4sq.com/oMnd3C";South Beach, San Francisco;@Federal;;"119574456787152897";https://twitter.com/KissMyAds/status/119574456787152897
vdaloia;2011-09-29 17:39;0;0;"@Noey524 ew bank protest on the street too. Wtf! #justwanttogethome";Downtown, San Francisco;@Noey524;#justwanttogethome;"119571980625256448";https://twitter.com/vdaloia/status/119571980625256448
DanHarrelson;2011-09-29 17:23;0;0;"Protest at @SFBART is against Chase Bank. Only annoying, not dangerous or affecting my commute #fb";Oakland, CA;@SFBART;#fb;"119567920522211329";https://twitter.com/DanHarrelson/status/119567920522211329
Aseroff;2011-09-29 17:11;0;0;"A SF companion protest to Invade Wall Street on the corner of Market + 2nd, almost missed my train! http:// 4sq.com/pYs7tL";Downtown, San Francisco;;;"119565024598556673";https://twitter.com/Aseroff/status/119565024598556673
delphenich;2011-09-29 17:04;0;0;"Yawn. Yet another protest in SF - this time "big banks", REALLY?! A little late for that, where where you 3+ years ago? http:// twitpic.com/6skhgj";San Francisco, CA;;;"119563226903085056";https://twitter.com/delphenich/status/119563226903085056
wellhong;2011-09-29 16:37;0;0;"Guess banks are closed right now in downtown sf. #sf #protest";Downtown, San Francisco;;#sf #protest;"119556391806570496";https://twitter.com/wellhong/status/119556391806570496
andrewclopezzz;2011-09-29 08:17;0;0;"Booooooo this man #protest #marketstreet #sanfrancisco #thumbsdown @Flax Art & Design http:// instagr.am/p/OjR5T/";SoMa, San Francisco;@Flax;#protest #marketstreet #sanfrancisco #thumbsdown;"119430561713504256";https://twitter.com/andrewclopezzz/status/119430561713504256
94619;2011-09-29 00:59;0;0;"WATCH: Hundreds Protest As Oakland Threatens To Close, Consolidate 13 Schools http:// bit.ly/o6DIlt via http:// outside.in/94619";Oakland, CA;;;"119320490769793024";https://twitter.com/94619/status/119320490769793024
94605;2011-09-29 00:59;0;0;"WATCH: Hundreds Protest As Oakland Threatens To Close, Consolidate 13 Schools http:// bit.ly/rilXud via http:// outside.in/94605";Oakland, CA;;;"119320477549342721";https://twitter.com/94605/status/119320477549342721
94605;2011-09-29 00:59;0;0;"Peter Dreier: California Homeowners Mount a Growing Protest Movement Against Foreclosures http:// bit.ly/nkmZ4W via http:// outside.in/94605";Oakland, CA;;;"119320473225003008";https://twitter.com/94605/status/119320473225003008
94603;2011-09-29 00:59;0;0;"Peter Dreier: California Homeowners Mount a Growing Protest Movement Against Foreclosures http:// bit.ly/nn3wQR via http:// outside.in/94603";Oakland, CA;;;"119320472876879873";https://twitter.com/94603/status/119320472876879873
94133;2011-09-29 00:59;0;0;"Peter Dreier: California Homeowners Mount a Growing Protest Movement Against Foreclosures http:// bit.ly/ndRdPN via http:// outside.in/94133";San Francisco, CA;;;"119320379197112320";https://twitter.com/94133/status/119320379197112320
94111;2011-09-29 00:59;0;0;"Peter Dreier: California Homeowners Mount a Growing Protest Movement Against Foreclosures http:// bit.ly/rrdtWJ via http:// outside.in/94111";The Embarcadero, San Francisco;;;"119320355629318144";https://twitter.com/94111/status/119320355629318144
94105;2011-09-29 00:59;0;0;"Peter Dreier: California Homeowners Mount a Growing Protest Movement Against Foreclosures http:// bit.ly/oH2RIm via http:// outside.in/94105";South Beach, San Francisco;;;"119320347060355072";https://twitter.com/94105/status/119320347060355072
lmc;2011-09-28 20:32;0;0;"love! @abc7newsBayArea : A SF man has placed a bed in a metered parking spot as a way to protest the city's sit-lie law. http:// awe.sm/5VzSB";Nob Hill, San Francisco;@abc7newsBayArea;;"119253100933550081";https://twitter.com/lmc/status/119253100933550081
topix_insight;2011-09-28 17:32;0;0;"Barnidge: Welcome to the third season of Berkeley's favorite protest - http:// bit.ly/r7s7rl #Berkeley #California";Berkeley, CA;;#Berkeley #California;"119207795139690497";https://twitter.com/topix_insight/status/119207795139690497
carillonista;2011-09-27 12:58;0;0;"Anti-anti-affirmative action cupcake protest (@Sproul Plaza w/ 8 others) [pic]: http:// 4sq.com/nTMmOP";;@Sproul;;"118776533111422976";https://twitter.com/carillonista/status/118776533111422976
Rawkiieee;2011-09-27 00:07;0;0;"@emac_06 muahahahaha evil laugh lol. Oh boooo. We should protest for a white one lol jk. Yeah we will figure (cont) http:// tl.gd/dar4dv";Hayward, CA;@emac_06;;"118582589928906752";https://twitter.com/Rawkiieee/status/118582589928906752
djandrewgibbons;2011-09-26 19:21;0;0;"what? no BART protest ? sad face!";Downtown, San Francisco;;;"118510598454640641";https://twitter.com/djandrewgibbons/status/118510598454640641
tigerbeat;2011-09-26 18:40;0;0;"@pixplz There needs to be more than a poster posted to tumblr by @opbart to keep a weekly protest going I completely forgot #opbart til now";Noe Valley, San Francisco;@pixplz @opbart;#opbart;"118500190700318720";https://twitter.com/tigerbeat/status/118500190700318720
cckeevan;2011-09-25 22:59;0;0;"Coveting TR tangerine dress from @Anthropologie , but my wallet is positively shaking in protest . I need a sugar daddy. #whitegirlproblems";Nob Hill, San Francisco;@Anthropologie;#whitegirlproblems;"118203118088491008";https://twitter.com/cckeevan/status/118203118088491008
yatown_news;2011-09-25 18:02;1;0;"UC Berkeley students protest tuition hikes, cuts-San Francisco Chronicle #NormandyVillage #Berkeley http:// yatown.com/news/Normandy- Village,Berkeley,CA/UC-Berkeley-students-protest-tuition-hikes,-cuts?pb=San+Francisco+Chronicle&lo=Normandy-Village%2CBerkeley%2CCA&sn=University+students+take+over+a+lobby+inside+Tolman+Hall+at+UC+Berkeley+on+Thursday%2C+Sept.+22%2C+2011.+The+protesters+are+angered+by+rising+tuition+fees+and+cutbacks+in+classes.+BERKELEY+--+Protest+season+began+with+a+bang+at+UC+Berkeley+as+hundreds+of+%3Cb%3E...%3C%2Fb%3E&vi=y&ti=UC+Berkeley+students+protest+tuition+hikes%2C+cuts&xu=http%3A%2F%2Fwww.sfgate.com%2Fcgi-bin%2Farticle.cgi%3Ff%3D%2Fc%2Fa%2F2011%2F09%2F23%2FBAGI1L4JNH.DTL&im=http%3A%2F%2Fcdn.abclocal.go.com%2Fimages%2Fkgo%2Fcms_exf_2007%2Fnews%2Feducation%2F8365819_600x338.jpg&src=tw …";Berkeley, CA;;#NormandyVillage #Berkeley;"118128292669816833";https://twitter.com/yatown_news/status/118128292669816833
Michael3900;2011-09-25 11:02;0;0;"RT @opednews : Media Arrested at Wall Street Protest ! http:// bit.ly/rb4hNJ where is that change?";San Leandro, CA;@opednews;;"118022613888012289";https://twitter.com/Michael3900/status/118022613888012289
tigerbeat;2011-09-25 00:52;1;0;"@meshelmay I know you have class but #SupportYemen protest 1-4 pm Sun, Civic Center San Francisco http:// on.fb.me/nqpzUG (FB event) #Yemen";Portola, San Francisco;@meshelmay;#SupportYemen #Yemen;"117869060368236544";https://twitter.com/tigerbeat/status/117869060368236544
topix_insight;2011-09-24 20:33;0;0;"9/24/2011 - Another Putin presidency?...Cain outpolls Perry...Naked protest in San Francisco - http:// bit.ly/nE9f1q #SanFrancisco";Oakland, CA;;#SanFrancisco;"117803967571963904";https://twitter.com/topix_insight/status/117803967571963904
topix_sf;2011-09-24 20:17;0;0;"9/24/2011 - Another Putin presidency?...Cain outpolls Perry...Naked protest in San Francisco: The White House is... http:// bit.ly/oY4uLH";Oakland, CA;;;"117799765051318272";https://twitter.com/topix_sf/status/117799765051318272
implowshun;2011-09-24 19:46;0;0;"@Headlined_org #NuevoLoredo #Mexico #drugcartel #decapitations of #twitter ers against them must be mass #protest ed if cyberlife to survive";Civic Center, San Francisco;@Headlined_org;#NuevoLoredo #Mexico #drugcartel #decapitations #twitter #protest;"117792002388664320";https://twitter.com/implowshun/status/117792002388664320
94114;2011-09-24 18:38;0;0;"Nude protest draws several dozen men, one woman http:// bit.ly/qVMaBS via http:// outside.in/94114";Castro, San Francisco;;;"117775045950054400";https://twitter.com/94114/status/117775045950054400
topix_sf;2011-09-24 18:14;0;0;"Dozens in San Francisco bare it all at naked protest to promote acceptance of human body: Hanging out on a stree... http:// bit.ly/oynVRy";Civic Center, San Francisco;;;"117768969741545473";https://twitter.com/topix_sf/status/117768969741545473
yatown_news;2011-09-24 18:02;0;0;"Two non-UC Berkeley students arrested during Tolman Hall protest -Daily Californian #Berkeley http:// yatown.com/news/Berkeley, CA/Two-non-UC-Berkeley-students-arrested-during-Tolman-Hall-protest?pb=Daily+Californian&lo=Berkeley%2CCA&sn=Neither+are+UC+%3Cb%3EBerkeley%3C%2Fb%3E+students.+Phillips+allegedly+assaulted+an+officer+with+a+shield+he+was+carrying%2C+said+UCPD+Lt.+Marc+DeCoulode.+The+officer+was+injured+and+sought+her+own+treatment%2C+and+Philips+was+arrested+at+7%3A58+pm+for+wearing+a+mask+for+an+%3Cb%3E...%3C%2Fb%3E&vi=y&ti=Two+non-UC+Berkeley+students+arrested+during+Tolman+Hall+protest&xu=http%3A%2F%2Fwww.dailycal.org%2F2011%2F09%2F23%2Ftwo-non-uc-berkeley-students-arrested-during-tolman-hall-protest%2F&im=http%3A%2F%2Fcdn.abclocal.go.com%2Fimages%2Fkgo%2Fcms_exf_2007%2Fnews%2Feducation%2F8365819_600x338.jpg&src=tw …";Berkeley, CA;;#Berkeley;"117765893081145345";https://twitter.com/yatown_news/status/117765893081145345
Lauren_Hannah;2011-09-24 14:37;0;0;"@norcross The insurance company. Walgreens gave me a form I can full out to try and protest the insurance company. Irritating.";Tenderloin, San Francisco;@norcross;;"117714296011628544";https://twitter.com/Lauren_Hannah/status/117714296011628544
94115;2011-09-23 15:54;0;0;"'Some Cuts Don't Heal': Nurses Protest In Droves Across California http:// bit.ly/nC1qxn via http:// outside.in/94115";Lower Pacific Heights, San Francisco;;;"117371402000154624";https://twitter.com/94115/status/117371402000154624
tigerbeat;2011-09-23 12:37;0;0;"#SupportYemen protest 1 - 4 pm Sunday, Civic Center San Francisco http:// on.fb.me/nqpzUG (FB event) #Yemen #yf via @NoonArabia";Bernal Heights, San Francisco;@NoonArabia;#SupportYemen #Yemen #yf;"117321749850361856";https://twitter.com/tigerbeat/status/117321749850361856
94030;2011-09-23 08:24;0;0;"Nurses Protest at Mills-Peninsula Medical Center http:// bit.ly/ro1ku1 via http:// outside.in/94030";Millbrae, CA;;;"117257982244433920";https://twitter.com/94030/status/117257982244433920
NikJamTheMan;2011-09-22 12:12;0;0;"Theres a budget cut protest at school! Great! Ill just say I was there.";Oakland, CA;;;"116953084042805249";https://twitter.com/NikJamTheMan/status/116953084042805249
94707;2011-09-22 08:22;0;0;"Protest At Plaza's Bed, Bath & Beyond on YouTube http:// bit.ly/pq3kPP via http:// outside.in/94707";Berkeley, CA;;;"116895271526469632";https://twitter.com/94707/status/116895271526469632
94530;2011-09-22 08:22;0;0;"Protest At Plaza's Bed, Bath & Beyond on YouTube http:// bit.ly/rcGGSO via http:// outside.in/94530";El Cerrito, CA;;;"116895263733460994";https://twitter.com/94530/status/116895263733460994
implowshun;2011-09-21 17:56;0;0;"@Dolly_World @addthis The #screamer & #instantfaint gas by #Israel against #Palestine nonviolent #protest is a #crimeagainsthumanity .";Tenderloin, San Francisco;@Dolly_World @addthis;#screamer #instantfaint #Israel #Palestine #protest #crimeagainsthumanity;"116677329937367040";https://twitter.com/implowshun/status/116677329937367040
JeromePandell;2011-09-21 12:48;0;0;"#firecrotch RT @robdelaney In protest to sperm bank Cryos turning down sperm donations from redheads, let a redheaded guy jizz on you today.";Walnut Creek, CA;@robdelaney;#firecrotch;"116599640803127296";https://twitter.com/JeromePandell/status/116599640803127296
JPBarlow;2011-09-21 01:39;13;1;"RT @oz_house: Seven Arrested in #OccupyWallStreet Protest , Some for Wearing Anonymous Masks: http:// tinyurl.com/3efsrt7";Mill Valley, CA;@oz_house;#OccupyWallStreet;"116431299379605504";https://twitter.com/JPBarlow/status/116431299379605504
topix_sf;2011-09-20 22:47;0;0;"FAQ: Your Right to Phone Service During a Protest : Can telecommunications companies ever shut off your phone ser... http:// bit.ly/rlkrOV";Civic Center, San Francisco;;;"116388149122449410";https://twitter.com/topix_sf/status/116388149122449410
GeoKooL;2011-09-20 16:29;0;0;"Suicide Protest @United Nations Plaza http:// instagr.am/p/NqdZc/";Civic Center, San Francisco;@United;;"116292979563565058";https://twitter.com/GeoKooL/status/116292979563565058
WiserSanFran;2011-09-19 10:54;0;0;"Event: Parade and Protest with Polar Bear http:// bit.ly/nRPVYG #sfbay #events #eco";Civic Center, San Francisco;;#sfbay #events #eco;"115846292323835904";https://twitter.com/WiserSanFran/status/115846292323835904
Jip623;2011-09-17 23:38;1;0;"If ortiz was really that mad why is he smiling at the end of the fight and no protest . Karma mayweather deserve the win";Pacifica, CA;;;"115313675950227456";https://twitter.com/Jip623/status/115313675950227456
bdowney;2011-09-17 18:45;0;0;"Can't anybody have a protest about how few cabs fucking SF has?";Downtown, San Francisco;;;"115240015403036672";https://twitter.com/bdowney/status/115240015403036672
yatown_news;2011-09-17 18:02;0;0;"Concerned citizens protest school closures at OUSD board meeting-San Francisco Chronicle (blog) #Claremont #Berkeley http:// yatown.com/news/Claremont ,Berkeley,CA/Concerned-citizens-protest-school-closures-at-OUSD-board-meeting?pb=San+Francisco+Chronicle+%28blog%29&lo=Claremont%2CBerkeley%2CCA&sn=The+school+board+presented+a+preliminary+list+of+ten+elementary+and+middle+schools+at+its+September+7th+meeting%3A+Marshall%2C+Burckhalter%2C+Lakeview%2C+Santa+Fe%2C+Kaiser%2C+Lazear%2C+Maxwell+Park+and+Sobrante+Park+elementary+schools%3B+and+Frick+and+%3Cb%3EClaremont%3C%2Fb%3E+%3Cb%3E...%3C%2Fb%3E&vi=y&ti=Concerned+citizens+protest+school+closures+at+OUSD+board+meeting&xu=http%3A%2F%2Fwww.sfgate.com%2Fcgi-bin%2Fblogs%2Finoakland%2Fdetail%3Fentry_id%3D97646&src=tw …";Oakland, CA;;#Claremont #Berkeley;"115229198624370689";https://twitter.com/yatown_news/status/115229198624370689
tigerbeat;2011-09-17 15:54;1;0;"Powell & Market #usuncut #occupyfdsf #takewallstreet #sept17 #usdor #occupywallst #occupywallstreet #protest http:// flic.kr/p/ao5Uq7";Downtown, San Francisco;;#usuncut #occupyfdsf #takewallstreet #sept17 #usdor #occupywallst #occupywallstreet #protest;"115196986977816576";https://twitter.com/tigerbeat/status/115196986977816576
aspenmayer;2011-09-17 14:35;0;0;"protest #DecentralizeEverything #OccupyWallStreet #OccupyFDSF http:// twitpic.com/6mfpdw";Downtown, San Francisco;;#DecentralizeEverything #OccupyWallStreet #OccupyFDSF;"115177090529239040";https://twitter.com/aspenmayer/status/115177090529239040
HumboldtPhotog;2011-09-17 14:27;0;0;"On my way to photograph #occupywallstreet #usdayofrage #sanfrancisco protest . [pic]: http:// 4sq.com/nixPyr";;;#occupywallstreet #usdayofrage #sanfrancisco;"115174986053976064";https://twitter.com/HumboldtPhotog/status/115174986053976064
j3;2011-09-17 14:12;1;0;"If a protest happens on Wall Street, but no one is working because it's Saturday, does it make a sound?";South Beach, San Francisco;;;"115171412678938625";https://twitter.com/j3/status/115171412678938625
NikJamTheMan;2011-09-17 09:58;0;0;"A girl on BART saw my A's cap (to " protest " Cal playing at AT&T) and gave me a free Moneyball poster! I might get in on a screening too!";Oakland, CA;;;"115107342856630272";https://twitter.com/NikJamTheMan/status/115107342856630272
